TARGET_CLASS,attempt,criterion,Coverage,Total_Goals,BranchCoverage,LineCoverage,CBranchCoverage,Covered_Goals,Tests_Executed
edu.stanford.nlp.pipeline.ArabicSegmenterAnnotator,1,BRANCH;LINE;CBRANCH,0.27071823204419887,181,0.2619047619047619,0.27835051546391754,0.2619047619047619,49,11
edu.stanford.nlp.process.WordToSentenceProcessor,2,BRANCH;LINE;CBRANCH,0.8146341463414634,615,0.794392523364486,0.8609625668449198,0.794392523364486,501,82
edu.stanford.nlp.process.WordToSentenceProcessor,5,BRANCH;LINE;CBRANCH,0.8211382113821138,615,0.794392523364486,0.8823529411764706,0.794392523364486,505,79
edu.stanford.nlp.process.WordToSentenceProcessor,4,BRANCH;LINE;CBRANCH,0.848780487804878,615,0.822429906542056,0.9090909090909091,0.822429906542056,522,81
edu.stanford.nlp.process.WordToSentenceProcessor,3,BRANCH;LINE;CBRANCH,0.7853658536585366,615,0.7523364485981309,0.8609625668449198,0.7523364485981309,483,80
edu.stanford.nlp.process.WordToSentenceProcessor,1,BRANCH;LINE;CBRANCH,0.8357723577235773,615,0.8130841121495327,0.8877005347593583,0.8130841121495327,514,78
edu.stanford.nlp.ie.NERFeatureFactory,1,BRANCH;LINE;CBRANCH,0.3676680972818312,3495,0.31905961376994124,0.4716981132075472,0.31905961376994124,1285,210
edu.stanford.nlp.ie.NERFeatureFactory,2,BRANCH;LINE;CBRANCH,0.36623748211731044,3495,0.327455919395466,0.44923629829290207,0.327455919395466,1280,197
edu.stanford.nlp.ie.NERFeatureFactory,5,BRANCH;LINE;CBRANCH,0.41030042918454934,3495,0.36523929471032746,0.5067385444743935,0.36523929471032746,1434,214
edu.stanford.nlp.ie.NERFeatureFactory,4,BRANCH;LINE;CBRANCH,0.35164520743919886,3495,0.30982367758186397,0.4411500449236298,0.30982367758186397,1229,213
edu.stanford.nlp.ie.NERFeatureFactory,3,BRANCH;LINE;CBRANCH,0.3090128755364807,3495,0.2753988245172124,0.38095238095238093,0.2753988245172124,1080,185
edu.stanford.nlp.pipeline.CleanXmlAnnotator,1,BRANCH;LINE;CBRANCH,0.70,1086,0.78,0.85,0.0440251572327044,336,12
edu.stanford.nlp.pipeline.CleanXmlAnnotator,2,BRANCH;LINE;CBRANCH,0.77,1086,0.78,0.85,0.0440251572327044,336,12
edu.stanford.nlp.pipeline.CleanXmlAnnotator,3,BRANCH;LINE;CBRANCH,0.80,1086,0.78,0.85,0.0440251572327044,336,12
edu.stanford.nlp.pipeline.CleanXmlAnnotator,4,BRANCH;LINE;CBRANCH,0.79,1086,0.77,0.85,0.0440251572327044,336,12
edu.stanford.nlp.pipeline.CleanXmlAnnotator,5,BRANCH;LINE;CBRANCH,0.80,1086,0.81,0.88,0.0440251572327044,336,12
gate.corpora.SerialCorpusImpl,2,BRANCH;LINE;CBRANCH,0.8039906103286385,852,0.823045267489712,0.7814207650273224,0.8189300411522634,685,328
gate.corpora.SerialCorpusImpl,5,BRANCH;LINE;CBRANCH,0.7511737089201878,852,0.7736625514403292,0.7213114754098361,0.7736625514403292,640,314
gate.corpora.SerialCorpusImpl,4,BRANCH;LINE;CBRANCH,0.7476525821596244,852,0.7613168724279835,0.7349726775956285,0.7530864197530864,637,276
gate.corpora.SerialCorpusImpl,3,BRANCH;LINE;CBRANCH,0.7429577464788732,852,0.7654320987654321,0.7349726775956285,0.7325102880658436,633,323
gate.corpora.SerialCorpusImpl,1,BRANCH;LINE;CBRANCH,0.7406103286384976,852,0.7654320987654321,0.7185792349726776,0.7489711934156379,631,297
gate.corpora.CorpusImpl,1,BRANCH;LINE;CBRANCH,0.27920792079207923,505,0.25170068027210885,0.3175355450236967,0.25170068027210885,141,37
gate.corpora.CorpusImpl,5,BRANCH;LINE;CBRANCH,0.27920792079207923,505,0.25170068027210885,0.3175355450236967,0.25170068027210885,141,31
gate.corpora.CorpusImpl,2,BRANCH;LINE;CBRANCH,0.27920792079207923,505,0.25170068027210885,0.3175355450236967,0.25170068027210885,141,37
gate.corpora.CorpusImpl,3,BRANCH;LINE;CBRANCH,0.3069306930693069,505,0.2789115646258503,0.3459715639810427,0.2789115646258503,155,39
gate.corpora.CorpusImpl,4,BRANCH;LINE;CBRANCH,0.27920792079207923,505,0.25170068027210885,0.3175355450236967,0.25170068027210885,141,35
gate.corpora.DocumentImpl,1,BRANCH;LINE;CBRANCH,0.5186104218362283,2418,0.4776536312849162,0.5801217038539553,0.4748603351955307,1254,262
gate.corpora.DocumentImpl,2,BRANCH;LINE;CBRANCH,0.5492142266335814,2418,0.5069832402234636,0.6115618661257607,0.505586592178771,1328,258
gate.corpora.DocumentImpl,5,BRANCH;LINE;CBRANCH,0.5301902398676592,2418,0.49162011173184356,0.5862068965517241,0.49162011173184356,1282,256
gate.corpora.DocumentImpl,4,BRANCH;LINE;CBRANCH,0.5268817204301075,2418,0.4860335195530726,0.5872210953346856,0.48463687150837986,1274,261
gate.corpora.DocumentImpl,3,BRANCH;LINE;CBRANCH,0.5239867659222498,2418,0.48463687150837986,0.5831643002028397,0.4818435754189944,1267,240
gate.corpora.DocumentStaxUtils,2,BRANCH;LINE;CBRANCH,0.4610347085789129,1527,0.4505208333333333,0.4795783926218709,0.4348958333333333,704,160
gate.corpora.DocumentStaxUtils,5,BRANCH;LINE;CBRANCH,0.47085789129011135,1527,0.4609375,0.49670619235836627,0.4296875,719,155
gate.corpora.DocumentStaxUtils,4,BRANCH;LINE;CBRANCH,0.4747871643745907,1527,0.4713541666666667,0.48221343873517786,0.4635416666666667,725,168
gate.corpora.DocumentStaxUtils,3,BRANCH;LINE;CBRANCH,0.5147347740667977,1527,0.4973958333333333,0.541501976284585,0.4791666666666667,786,157
gate.corpora.DocumentStaxUtils,1,BRANCH;LINE;CBRANCH,0.5127701375245579,1527,0.5,0.5362318840579711,0.4791666666666667,783,180
